Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-01-04 00:00:00-05:00,19050.0,19050.0,18900.0,19050.0,1950,0.0,0.0
2021-01-05 00:00:00-05:00,19000.0,19200.0,18850.0,19000.0,1660,0.0,0.0
2021-01-06 00:00:00-05:00,19000.0,19250.0,18900.0,19100.0,1460,0.0,0.0
2021-01-07 00:00:00-05:00,19100.0,19500.0,19000.0,19500.0,2990,0.0,0.0
2021-01-08 00:00:00-05:00,19300.0,19500.0,19100.0,19200.0,2640,0.0,0.0
2021-01-11 00:00:00-05:00,19500.0,20000.0,19500.0,20000.0,4540,0.0,0.0
2021-01-12 00:00:00-05:00,20000.0,21400.0,20000.0,21400.0,6020,0.0,0.0
2021-01-13 00:00:00-05:00,22000.0,22850.0,22000.0,22850.0,8430,0.0,0.0
2021-01-14 00:00:00-05:00,24200.0,24400.0,24200.0,24400.0,7280,0.0,0.0
2021-01-15 00:00:00-05:00,26100.0,26100.0,23500.0,24000.0,12640,0.0,0.0
2021-01-19 00:00:00-05:00,26250.0,27400.0,24500.0,27400.0,19590,0.0,0.0
2021-01-20 00:00:00-05:00,27400.0,29300.0,27400.0,29300.0,22580,0.0,0.0
2021-01-21 00:00:00-05:00,29900.0,31350.0,29900.0,31350.0,15770,0.0,0.0
2021-01-22 00:00:00-05:00,33500.0,33500.0,32000.0,32900.0,7620,0.0,0.0
2021-01-25 00:00:00-05:00,32900.0,32950.0,30600.0,30600.0,3550,0.0,0.0
2021-01-26 00:00:00-05:00,28500.0,28500.0,28500.0,28500.0,2370,0.0,0.0
2021-01-27 00:00:00-05:00,26600.0,28550.0,26550.0,26550.0,3240,0.0,0.0
2021-01-28 00:00:00-05:00,24700.0,24700.0,24700.0,24700.0,4670,0.0,0.0
2021-01-29 00:00:00-05:00,24700.0,26200.0,24000.0,25800.0,9560,0.0,0.0
2021-02-01 00:00:00-05:00,27500.0,27500.0,25450.0,25450.0,4380,0.0,0.0
2021-02-02 00:00:00-05:00,25450.0,26000.0,25400.0,26000.0,2370,0.0,0.0
2021-02-03 00:00:00-05:00,27600.0,27600.0,24500.0,27350.0,1100,0.0,0.0
2021-02-04 00:00:00-05:00,26000.0,27500.0,26000.0,27300.0,790,0.0,0.0
2021-02-05 00:00:00-05:00,27300.0,29000.0,27300.0,27400.0,5820,0.0,0.0
2021-02-08 00:00:00-05:00,29000.0,29300.0,28900.0,29300.0,10660,0.0,0.0
2021-02-09 00:00:00-05:00,29300.0,29300.0,29300.0,29300.0,0,0.0,0.0
2021-02-10 00:00:00-05:00,29300.0,29300.0,29300.0,29300.0,0,0.0,0.0
2021-02-11 00:00:00-05:00,29300.0,29300.0,29300.0,29300.0,0,0.0,0.0
2021-02-12 00:00:00-05:00,29300.0,29300.0,29300.0,29300.0,0,0.0,0.0
2021-02-16 00:00:00-05:00,29300.0,29300.0,29300.0,29300.0,0,0.0,0.0
2021-02-17 00:00:00-05:00,31350.0,32900.0,31100.0,32800.0,10590,0.0,0.0
2021-02-18 00:00:00-05:00,33300.0,33300.0,31900.0,32800.0,2860,0.0,0.0
2021-02-19 00:00:00-05:00,31000.0,32700.0,31000.0,32000.0,3970,0.0,0.0
2021-02-22 00:00:00-05:00,30050.0,32600.0,29800.0,32600.0,8510,0.0,0.0
2021-02-23 00:00:00-05:00,32400.0,32950.0,32400.0,32950.0,3590,0.0,0.0
2021-02-24 00:00:00-05:00,32950.0,33900.0,32950.0,33800.0,568000,0.0,0.0
2021-02-25 00:00:00-05:00,33800.0,34000.0,33800.0,33900.0,6320,0.0,0.0
2021-02-26 00:00:00-05:00,33900.0,36250.0,33900.0,36250.0,23510,0.0,0.0
2021-03-01 00:00:00-05:00,36500.0,38750.0,36500.0,38600.0,23320,0.0,0.0
2021-03-02 00:00:00-05:00,38600.0,39500.0,38600.0,39250.0,2980,0.0,0.0
2021-03-03 00:00:00-05:00,36850.0,39200.0,36550.0,36650.0,5890,0.0,0.0
2021-03-04 00:00:00-05:00,35100.0,36600.0,34650.0,35100.0,3950,0.0,0.0
2021-03-05 00:00:00-05:00,35100.0,37000.0,34500.0,37000.0,620,0.0,0.0
2021-03-08 00:00:00-05:00,35400.0,37500.0,35400.0,36900.0,4370,0.0,0.0
2021-03-09 00:00:00-05:00,37000.0,38000.0,36000.0,38000.0,4190,0.0,0.0
2021-03-10 00:00:00-05:00,38000.0,38800.0,38000.0,38200.0,12310,0.0,0.0
2021-03-11 00:00:00-05:00,38400.0,38550.0,38000.0,38400.0,1820,0.0,0.0
2021-03-12 00:00:00-05:00,36500.0,38700.0,36400.0,37500.0,620,0.0,0.0
2021-03-15 00:00:00-04:00,37500.0,37500.0,35000.0,36100.0,800,0.0,0.0
2021-03-16 00:00:00-04:00,36200.0,38000.0,36200.0,37000.0,950,0.0,0.0
2021-03-17 00:00:00-04:00,36300.0,37500.0,36300.0,37500.0,1110,0.0,0.0
2021-03-18 00:00:00-04:00,37000.0,37000.0,36700.0,36800.0,350,0.0,0.0
2021-03-19 00:00:00-04:00,36300.0,37250.0,36300.0,37250.0,580,0.0,0.0
2021-03-22 00:00:00-04:00,36200.0,36850.0,35500.0,36400.0,650,0.0,0.0
2021-03-23 00:00:00-04:00,36500.0,36500.0,34400.0,35400.0,2770,0.0,0.0
2021-03-24 00:00:00-04:00,33500.0,36000.0,33500.0,36000.0,890,0.0,0.0
2021-03-25 00:00:00-04:00,34200.0,36000.0,34100.0,36000.0,240,0.0,0.0
2021-03-26 00:00:00-04:00,34100.0,34200.0,34000.0,34200.0,910,0.0,0.0
2021-03-29 00:00:00-04:00,34200.0,36000.0,34200.0,36000.0,500,0.0,0.0
2021-03-30 00:00:00-04:00,35800.0,35800.0,35800.0,35800.0,10,0.0,0.0
2021-03-31 00:00:00-04:00,33700.0,34500.0,33600.0,34500.0,280,0.0,0.0
2021-04-01 00:00:00-04:00,34000.0,35300.0,34000.0,34500.0,1010,0.0,0.0
2021-04-05 00:00:00-04:00,34100.0,34100.0,33700.0,33900.0,350,0.0,0.0
2021-04-06 00:00:00-04:00,33900.0,33900.0,33700.0,33700.0,310,0.0,0.0
2021-04-07 00:00:00-04:00,33700.0,35000.0,33700.0,35000.0,310,0.0,0.0
2021-04-08 00:00:00-04:00,35000.0,35500.0,33000.0,34900.0,390,0.0,0.0
2021-04-09 00:00:00-04:00,34900.0,34900.0,34900.0,34900.0,50,0.0,0.0
2021-04-12 00:00:00-04:00,33600.0,34800.0,33400.0,33400.0,2230,0.0,0.0
2021-04-13 00:00:00-04:00,33400.0,33400.0,33000.0,33050.0,1650,0.0,0.0
2021-04-14 00:00:00-04:00,33050.0,33900.0,33050.0,33900.0,660,0.0,0.0
2021-04-15 00:00:00-04:00,32000.0,34000.0,32000.0,34000.0,1260,0.0,0.0
2021-04-16 00:00:00-04:00,32000.0,33000.0,32000.0,32100.0,750,0.0,0.0
2021-04-19 00:00:00-04:00,32000.0,32000.0,31000.0,31000.0,1270,0.0,0.0
2021-04-20 00:00:00-04:00,29500.0,30000.0,29500.0,30000.0,170,0.0,0.0
2021-04-21 00:00:00-04:00,30000.0,30000.0,30000.0,30000.0,0,0.0,0.0
2021-04-22 00:00:00-04:00,30000.0,30000.0,28700.0,28800.0,570,0.0,0.0
2021-04-23 00:00:00-04:00,28800.0,28800.0,27000.0,28000.0,430,0.0,0.0
2021-04-26 00:00:00-04:00,28000.0,28000.0,28000.0,28000.0,0,0.0,0.0
2021-04-27 00:00:00-04:00,26200.0,26200.0,26100.0,26100.0,210,0.0,0.0
2021-04-28 00:00:00-04:00,26100.0,26500.0,26100.0,26500.0,170,0.0,0.0
2021-04-29 00:00:00-04:00,26500.0,26500.0,26500.0,26500.0,0,0.0,0.0
2021-04-30 00:00:00-04:00,26500.0,26500.0,26500.0,26500.0,0,0.0,0.0
